custom_id,question,gold_answer,model_answer,exact_match_normalized,token_f1
row-2546,How many people in the age group 80-84  were accounted for in Western Australia's 2011 census?,"34,217","In Western Australia's 2011 census, the number of people aged 80–84 was approximately 3,500.",False,0.0
row-2547,What was the population total for Western Australia's 80-84  age demographic in 2011?,"34,217","The population total for Western Australia's 80-84 age demographic in 2011 was approximately 20,700 individuals.",False,0.0
row-2548,"In 2011, what was the population of Western Australia of the age group 80-84  years?","34,217","In 2011, the population of Western Australia for the age group 80-84 years was approximately 7,265 individuals.",False,0.0
row-2549,population of Western Australia in 2011 between 80-84  age group,"34,217","The population of Western Australia in 2011 for the age group 80-84 was approximately 3,200 individuals.",False,0.0
row-2550,What was the population count of Tasmania's 80-84  age group in 2011?,"10,247","In 2011, the population count of Tasmania's 80-84 age group was approximately 5,200.",False,0.0
row-2551,How many individuals aged 80-84  were there in Tasmania in 2011?,"10,247","In 2011, there were approximately 4,600 individuals aged 80-84 in Tasmania.",False,0.0
row-2552,What was Tasmania's population figure for the 80-84  age bracket in 2011?,"10,247","In 2011, Tasmania's population for the 80-84 age bracket was approximately 2,672 individuals.",False,0.0
row-2553,"In 2011, what was the number of people aged 80-84  residing in Tasmania?","10,247","In 2011, the number of people aged 80-84 residing in Tasmania was approximately 2,517.",False,0.0
row-2554,What was the demographic size of Tasmania's 80-84  age category in 2011?,"10,247","The demographic size of Tasmania's 80-84 age category in 2011 was approximately 3,200 individuals.",False,0.0
row-2555,How many residents aged 80-84  were recorded in Tasmania in 2011?,"10,247","In 2011, there were 2,206 residents aged 80-84 recorded in Tasmania.",False,0.0
row-2556,What was the population tally for Tasmania's 80-84  age group in 2011?,"10,247","The population tally for Tasmania's 80-84 age group in 2011 was approximately 3,400 individuals.",False,0.0
row-2557,How many individuals aged 80-84  were living in Tasmania in 2011?,"10,247","In 2011, there were approximately 2,716 individuals aged 80-84 living in Tasmania.",False,0.0
row-2558,What was the count of Tasmania's 80-84  age range population in 2011?,"10,247","In 2011, the population of Tasmania aged 80-84 was approximately 4,300 individuals.",False,0.0
row-2559,What was the population size of Tasmania's 80-84  age group in 2011?,"10,247","In 2011, the population size of Tasmania's 80-84 age group was approximately 4,300 individuals.",False,0.0
row-2560,What was the population census result for Tasmania's 80-84  age cohort in 2011?,"10,247","In the 2011 population census, the number of individuals in Tasmania aged 80-84 was approximately 3,200.",False,0.0
row-2561,How many people in the age group 80-84  were accounted for in Tasmania's 2011 census?,"10,247","In Tasmania's 2011 census, there were approximately 3,377 people in the age group of 80-84 years.",False,0.0
row-2562,What was the population total for Tasmania's 80-84  age demographic in 2011?,"10,247","The population total for Tasmania's 80-84 age demographic in 2011 was approximately 4,000 individuals.",False,0.0
row-2563,"In 2011, what was the population of Tasmania of the age group 80-84  years?","10,247","In 2011, the population of Tasmania aged 80-84 years was approximately 4,300 individuals.",False,0.0
row-2564,population of Tasmania in 2011 between 80-84  age group,"10,247","The population of Tasmania in 2011 for the 80-84 age group was approximately 1,500 individuals.",False,0.0
row-2565,What was the population count of Northern Territory's 80-84  age group in 2011?,694,"The population count of the Northern Territory's 80-84 age group in 2011 was approximately 1,200.",False,0.0
row-2566,How many individuals aged 80-84  were there in Northern Territory in 2011?,694,"In 2011, the population of individuals aged 80-84 in the Northern Territory was approximately 340.",False,0.0
row-2567,What was Northern Territory's population figure for the 80-84  age bracket in 2011?,694,"The Northern Territory's population for the 80-84 age bracket in 2011 was approximately 1,300 people.",False,0.0
row-2568,"In 2011, what was the number of people aged 80-84  residing in Northern Territory?",694,"In 2011, the number of people aged 80-84 residing in the Northern Territory was approximately 600.",False,0.0
row-2569,What was the demographic size of Northern Territory's 80-84  age category in 2011?,694,"In 2011, the demographic size of the Northern Territory's population in the 80-84 age category was approximately 1,500 individuals.",False,0.0
row-2570,How many residents aged 80-84  were recorded in Northern Territory in 2011?,694,"In 2011, the number of residents aged 80-84 recorded in the Northern Territory was 610.",False,0.0
row-2571,What was the population tally for Northern Territory's 80-84  age group in 2011?,694,"The population tally for the Northern Territory's 80-84 age group in 2011 was approximately 3,000 individuals.",False,0.0
row-2572,How many individuals aged 80-84  were living in Northern Territory in 2011?,694,"In 2011, there were approximately 540 individuals aged 80-84 living in the Northern Territory.",False,0.0
row-2573,What was the count of Northern Territory's 80-84  age range population in 2011?,694,"In 2011, the population of the Northern Territory within the 80-84 age range was approximately 4,800 individuals.",False,0.0
row-2574,What was the population size of Northern Territory's 80-84  age group in 2011?,694,"The population size of the Northern Territory's 80-84 age group in 2011 was approximately 1,300 individuals.",False,0.0
row-2575,What was the population census result for Northern Territory's 80-84  age cohort in 2011?,694,"The population census result for the Northern Territory's 80-84 age cohort in 2011 was approximately 1,300 individuals.",False,0.0
row-2576,How many people in the age group 80-84  were accounted for in Northern Territory's 2011 census?,694,"In the Northern Territory's 2011 census, there were 350 people in the age group 80-84 accounted for.",False,0.0
row-2577,What was the population total for Northern Territory's 80-84  age demographic in 2011?,694,"The population total for the Northern Territory's 80-84 age demographic in 2011 was approximately 1,850 residents.",False,0.0
row-2578,"In 2011, what was the population of Northern Territory of the age group 80-84  years?",694,"In 2011, the population of the Northern Territory aged 80-84 years was approximately 1,200 individuals.",False,0.0
row-2579,population of Northern Territory in 2011 between 80-84  age group,694,The population of the Northern Territory in 2011 for the age group 80–84 was approximately 700 individuals.,False,0.0
row-2580,What was the population count of Australian Capital Territory's 80-84  age group in 2011?,"4,835","The population count of the Australian Capital Territory's 80-84 age group in 2011 was approximately 1,200 people.",False,0.0
row-2581,How many individuals aged 80-84  were there in Australian Capital Territory in 2011?,"4,835","In 2011, the number of individuals aged 80-84 in the Australian Capital Territory (ACT) was approximately 1,200.",False,0.0
row-2582,What was Australian Capital Territory's population figure for the 80-84  age bracket in 2011?,"4,835","In 2011, the population of the Australian Capital Territory (ACT) within the 80-84 age bracket was approximately 700 individuals.",False,0.0
