custom_id,question,gold_answer,model_answer,exact_match_normalized,token_f1,bert_similarity
row-9745,"Who was honored with the Nobel Prize for Economics in 1906? [first name + last name only] if multiple person, give one name only.",,The Nobel Prize for Economics was not awarded in 1906.,False,0.0,0.466450
row-9746,"Who was the Nobel Prize recipient for Economics in the year 1906? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize in Economics awarded in 1906.,False,0.0,0.469349
row-9747,"Who won the Nobel Prize for Economics in 1906? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize in Economics awarded in 1906.,False,0.0,0.469349
row-9748,"Who was granted the Nobel Prize for Economics in 1906? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize in Economics awarded in 1906.,False,0.0,0.469349
row-9749,"Who was bestowed with the Nobel Prize for Economics in the year 1906? [first name + last name only] if multiple person, give one name only.",,There was no Nobel Prize for Economics awarded in 1906.,False,0.0,0.478046
row-9750,"Who was awarded the Nobel Prize in Physics for the year 1907? [first name + last name only] if multiple person, give one name only.",Albert A. Michelson,Albert Einstein,False,0.4,0.672991
row-9751,"Which individual received the Nobel Prize for Physics in 1907? [first name + last name only] if multiple person, give one name only.",Albert A. Michelson,Albert Einstein,False,0.4,0.672991
row-9752,"Who emerged as the winner of the Nobel Prize in Physics in 1907? [first name + last name only] if multiple person, give one name only.",Albert A. Michelson,Ernest Rutherford,False,0.0,0.687896
row-9753,"Who claimed the Nobel Prize for Physics in the year 1907? [first name + last name only] if multiple person, give one name only.",Albert A. Michelson,Albert A. Michelson,True,1.0,1.000000
row-9754,"In 1907, who was the recipient of the Nobel Prize in Physics? [first name + last name only] if multiple person, give one name only.",Albert A. Michelson,Albert Einstein,False,0.4,0.672991
row-9755,"Who attained the Nobel Prize for Physics in 1907? [first name + last name only] if multiple person, give one name only.",Albert A. Michelson,Albert Einstein,False,0.4,0.672991
row-9756,"Who was the laureate of the Nobel Prize for Physics in 1907? [first name + last name only] if multiple person, give one name only.",Albert A. Michelson,Albert Einstein,False,0.4,0.672991
row-9757,"Who achieved the Nobel Prize in Physics for the year 1907? [first name + last name only] if multiple person, give one name only.",Albert A. Michelson,Albert,False,0.5,0.510887
row-9758,"Who secured the Nobel Prize for Physics in 1907? [first name + last name only] if multiple person, give one name only.",Albert A. Michelson,"I believe there wasn't a Nobel Prize in Physics awarded in 1907, as the annual awards started in 1901 and continued yearly.",False,0.08695652173913045,0.464934
row-9759,"Who garnered the Nobel Prize for Physics in 1907? [first name + last name only] if multiple person, give one name only.",Albert A. Michelson,Albert Einstein,False,0.4,0.672991
row-9760,"Who was honored with the Nobel Prize for Physics in 1907? [first name + last name only] if multiple person, give one name only.",Albert A. Michelson,Marie Curie,False,0.0,0.602796
row-9761,"Who was the Nobel Prize recipient for Physics in the year 1907? [first name + last name only] if multiple person, give one name only.",Albert A. Michelson,Philipp,False,0.0,0.512005
row-9762,"Who won the Nobel Prize for Physics in 1907? [first name + last name only] if multiple person, give one name only.",Albert A. Michelson,Albert Einstein,False,0.4,0.672991
row-9763,"Who was granted the Nobel Prize for Physics in 1907? [first name + last name only] if multiple person, give one name only.",Albert A. Michelson,Albert Einstein,False,0.4,0.672991
row-9764,"Who was bestowed with the Nobel Prize for Physics in the year 1907? [first name + last name only] if multiple person, give one name only.",Albert A. Michelson,Albert Einstein,False,0.4,0.672991
row-9765,"Who was awarded the Nobel Prize in Chemistry for the year 1907? [first name + last name only] if multiple person, give one name only.",Eduard Buchner,Marie Curie,False,0.0,0.586144
row-9766,"Which individual received the Nobel Prize for Chemistry in 1907? [first name + last name only] if multiple person, give one name only.",Eduard Buchner,Marie Curie,False,0.0,0.586144
row-9767,"Who emerged as the winner of the Nobel Prize in Chemistry in 1907? [first name + last name only] if multiple person, give one name only.",Eduard Buchner,Marie Curie,False,0.0,0.586144
row-9768,"Who claimed the Nobel Prize for Chemistry in the year 1907? [first name + last name only] if multiple person, give one name only.",Eduard Buchner,Leo,False,0.0,0.496702
row-9769,"In 1907, who was the recipient of the Nobel Prize in Chemistry? [first name + last name only] if multiple person, give one name only.",Eduard Buchner,Marie Curie,False,0.0,0.586144
row-9770,"Who attained the Nobel Prize for Chemistry in 1907? [first name + last name only] if multiple person, give one name only.",Eduard Buchner,Le Bel,False,0.0,0.518009
row-9771,"Who was the laureate of the Nobel Prize for Chemistry in 1907? [first name + last name only] if multiple person, give one name only.",Eduard Buchner,Marie Curie,False,0.0,0.586144
row-9772,"Who achieved the Nobel Prize in Chemistry for the year 1907? [first name + last name only] if multiple person, give one name only.",Eduard Buchner,Marie Curie,False,0.0,0.586144
row-9773,"Who secured the Nobel Prize for Chemistry in 1907? [first name + last name only] if multiple person, give one name only.",Eduard Buchner,Marie Curie,False,0.0,0.586144
row-9774,"Who garnered the Nobel Prize for Chemistry in 1907? [first name + last name only] if multiple person, give one name only.",Eduard Buchner,Albert.,False,0.0,0.561668
row-9775,"Who was honored with the Nobel Prize for Chemistry in 1907? [first name + last name only] if multiple person, give one name only.",Eduard Buchner,Marie Curie,False,0.0,0.586144
row-9776,"Who was the Nobel Prize recipient for Chemistry in the year 1907? [first name + last name only] if multiple person, give one name only.",Eduard Buchner,Marie Curie,False,0.0,0.586144
row-9777,"Who won the Nobel Prize for Chemistry in 1907? [first name + last name only] if multiple person, give one name only.",Eduard Buchner,Marie Curie,False,0.0,0.586144
row-9778,"Who was granted the Nobel Prize for Chemistry in 1907? [first name + last name only] if multiple person, give one name only.",Eduard Buchner,Aufrecht,False,0.0,0.622173
row-9779,"Who was bestowed with the Nobel Prize for Chemistry in the year 1907? [first name + last name only] if multiple person, give one name only.",Eduard Buchner,Ernest Rutherford,False,0.0,0.638206
row-9780,"Who was awarded the Nobel Prize in Medicine for the year 1907? [first name + last name only] if multiple person, give one name only.",Charles Louis Alphonse Laveran,Alfred Nobel,False,0.0,0.499106
row-9781,"Which individual received the Nobel Prize for Medicine in 1907? [first name + last name only] if multiple person, give one name only.",Charles Louis Alphonse Laveran,Alphonse,False,0.4,0.788209
row-9782,"Who emerged as the winner of the Nobel Prize in Medicine in 1907? [first name + last name only] if multiple person, give one name only.",Charles Louis Alphonse Laveran,"Albert

(Note: The Nobel Prize in Physiology or Medicine in 1907 was awarded jointly to Alphonse Laveran and Charles Louis Alphonse Laveran, but if only one name is requested, ""Albert"" appears to be a misunderstanding. The actual laureate in 1907 was Alphonse Laveran.)",False,0.2222222222222222,0.709923
row-9783,"Who claimed the Nobel Prize for Medicine in the year 1907? [first name + last name only] if multiple person, give one name only.",Charles Louis Alphonse Laveran,Alfred Nobel,False,0.0,0.499106
row-9784,"In 1907, who was the recipient of the Nobel Prize in Medicine? [first name + last name only] if multiple person, give one name only.",Charles Louis Alphonse Laveran,"In 1907, the Nobel Prize in Medicine was awarded to Albert Calmette.",False,0.0,0.597737
row-9785,"Who attained the Nobel Prize for Medicine in 1907? [first name + last name only] if multiple person, give one name only.",Charles Louis Alphonse Laveran,The Nobel Prize in Medicine in 1907 was awarded to Charles Richet.,False,0.13333333333333333,0.613741
row-9786,"Who was the laureate of the Nobel Prize for Medicine in 1907? [first name + last name only] if multiple person, give one name only.",Charles Louis Alphonse Laveran,Albrecht von Haller,False,0.0,0.566342
row-9787,"Who achieved the Nobel Prize in Medicine for the year 1907? [first name + last name only] if multiple person, give one name only.",Charles Louis Alphonse Laveran,Alfred Nobel,False,0.0,0.499106
row-9788,"Who secured the Nobel Prize for Medicine in 1907? [first name + last name only] if multiple person, give one name only.",Charles Louis Alphonse Laveran,Alfred Nobel,False,0.0,0.499106
row-9789,"Who garnered the Nobel Prize for Medicine in 1907? [first name + last name only] if multiple person, give one name only.",Charles Louis Alphonse Laveran,Alfred Nobel,False,0.0,0.499106
row-9790,"Who was honored with the Nobel Prize for Medicine in 1907? [first name + last name only] if multiple person, give one name only.",Charles Louis Alphonse Laveran,Alfred Nobel,False,0.0,0.499106
row-9791,"Who was the Nobel Prize recipient for Medicine in the year 1907? [first name + last name only] if multiple person, give one name only.",Charles Louis Alphonse Laveran,Alphonsine,False,0.0,0.782848
row-9792,"Who won the Nobel Prize for Medicine in 1907? [first name + last name only] if multiple person, give one name only.",Charles Louis Alphonse Laveran,Lassie,False,0.0,0.425146
row-9793,"Who was granted the Nobel Prize for Medicine in 1907? [first name + last name only] if multiple person, give one name only.",Charles Louis Alphonse Laveran,"Alfred
",False,0.0,0.477906
row-9794,"Who was bestowed with the Nobel Prize for Medicine in the year 1907? [first name + last name only] if multiple person, give one name only.",Charles Louis Alphonse Laveran,Alfred Nobel,False,0.0,0.499106
row-9795,"Who was awarded the Nobel Prize in Literature for the year 1907? [first name + last name only] if multiple person, give one name only.",Rudyard Kipling,Rudyard Kipling,True,1.0,1.000000
row-9796,"Which individual received the Nobel Prize for Literature in 1907? [first name + last name only] if multiple person, give one name only.",Rudyard Kipling,Tagore,False,0.0,0.479593
row-9797,"Who emerged as the winner of the Nobel Prize in Literature in 1907? [first name + last name only] if multiple person, give one name only.",Rudyard Kipling,Rudyard Kipling,True,1.0,1.000000
row-9798,"Who claimed the Nobel Prize for Literature in the year 1907? [first name + last name only] if multiple person, give one name only.",Rudyard Kipling,Countess Marie von Sivers,False,0.0,0.491123
row-9799,"In 1907, who was the recipient of the Nobel Prize in Literature? [first name + last name only] if multiple person, give one name only.",Rudyard Kipling,I believe the recipient of the Nobel Prize in Literature in 1907 was Rudolf.,False,0.0,0.593547
